serial,dateenter,time,ST_NUM,enter,time1,do,enter2,sentg,sentt
496,7/9/2025 00:00:00,30/12/1899 21:27:52,1168083663,3,,,,,
497,7/9/2025 00:00:00,,1169533807,2,,,,,
498,7/9/2025 00:00:00,,1170754814,2,,,,,
499,7/9/2025 00:00:00,,1173093822,2,,,,,
500,7/9/2025 00:00:00,,1173590314,2,,,,,
501,7/9/2025 00:00:00,,1174167567,2,,,,,
503,7/9/2025 00:00:00,,1178233050,2,,,,,
504,7/9/2025 00:00:00,,1179135502,2,,,,,
505,7/9/2025 00:00:00,,130122424,2,,,,,
506,26/10/2025 00:00:00,30/12/1899 06:51:00,1152319842,1,,,,,
507,26/10/2025 00:00:00,30/12/1899 06:39:50,1152634570,1,,,,,
508,26/10/2025 00:00:00,30/12/1899 06:52:46,1152681217,1,,,,,
509,26/10/2025 00:00:00,30/12/1899 06:50:42,1152747521,1,,,,,
510,26/10/2025 00:00:00,30/12/1899 07:00:45,1152827414,3,,,,,
511,26/10/2025 00:00:00,,1152995906,2,,,,,
512,26/10/2025 00:00:00,30/12/1899 07:08:33,1153274269,3,,,,,
513,26/10/2025 00:00:00,30/12/1899 06:36:30,1153275688,1,,,,,
514,26/10/2025 00:00:00,,1153600513,2,,,,,
515,26/10/2025 00:00:00,,1153634983,2,,,,,
516,26/10/2025 00:00:00,30/12/1899 07:05:45,1153661200,3,,,,,
517,26/10/2025 00:00:00,30/12/1899 06:36:28,1153788722,1,,,,,
518,26/10/2025 00:00:00,,1153853385,2,,,,,
519,26/10/2025 00:00:00,30/12/1899 06:55:30,1153936446,1,,,,,
520,26/10/2025 00:00:00,30/12/1899 06:36:44,1153958283,1,,,,,
521,26/10/2025 00:00:00,30/12/1899 06:43:47,1154003626,1,,,,,
522,26/10/2025 00:00:00,30/12/1899 06:44:45,1154070229,1,,,,,
523,26/10/2025 00:00:00,30/12/1899 07:02:37,1154123150,3,,,,,
524,26/10/2025 00:00:00,30/12/1899 07:21:26,1154158719,3,,,,,
525,26/10/2025 00:00:00,30/12/1899 06:36:13,1154188393,1,,,,,
526,26/10/2025 00:00:00,30/12/1899 06:40:06,1154212250,1,,,,,
527,26/10/2025 00:00:00,30/12/1899 07:04:13,1154270266,3,,,,,
528,26/10/2025 00:00:00,30/12/1899 06:50:20,1154274631,1,,,,,
529,26/10/2025 00:00:00,30/12/1899 06:56:36,1154343089,1,,,,,
530,26/10/2025 00:00:00,30/12/1899 06:49:48,1154346223,1,,,,,
531,26/10/2025 00:00:00,30/12/1899 06:40:37,1154360711,1,,,,,
532,26/10/2025 00:00:00,30/12/1899 06:58:11,1154446759,1,,,,,
533,26/10/2025 00:00:00,,1154526873,2,,,,,
534,26/10/2025 00:00:00,30/12/1899 06:40:14,1154544033,1,,,,,
535,26/10/2025 00:00:00,30/12/1899 06:59:00,1154556516,1,,,,,
536,26/10/2025 00:00:00,30/12/1899 06:16:38,1154557571,1,,,,,
537,26/10/2025 00:00:00,30/12/1899 07:20:48,1154570244,3,,,,,
538,26/10/2025 00:00:00,30/12/1899 06:40:16,1154597619,1,,,,,
539,26/10/2025 00:00:00,30/12/1899 07:01:06,1154634040,3,,,,,
540,26/10/2025 00:00:00,30/12/1899 07:08:11,1154634917,3,,,,,
541,26/10/2025 00:00:00,30/12/1899 06:55:22,1154647711,1,,,,,
542,26/10/2025 00:00:00,30/12/1899 06:30:22,1154679904,1,,,,,
543,26/10/2025 00:00:00,,1154766453,2,,,,,
544,26/10/2025 00:00:00,,1154826661,2,,,,,
545,26/10/2025 00:00:00,30/12/1899 06:49:33,1154827073,1,,,,,
546,26/10/2025 00:00:00,30/12/1899 06:39:19,1154827156,1,,,,,
547,26/10/2025 00:00:00,30/12/1899 07:02:46,1154830861,3,,,,,
548,26/10/2025 00:00:00,30/12/1899 07:00:53,1154869661,3,,,,,
549,26/10/2025 00:00:00,30/12/1899 06:33:38,1154887366,1,,,,,
550,26/10/2025 00:00:00,30/12/1899 06:33:14,1154887382,1,,,,,
551,26/10/2025 00:00:00,,1154908436,2,,,,,
552,26/10/2025 00:00:00,30/12/1899 07:11:04,1154912107,3,,,,,
553,26/10/2025 00:00:00,30/12/1899 06:30:01,1154914053,1,,,,,
554,26/10/2025 00:00:00,30/12/1899 06:50:11,1154919011,1,,,,,
555,26/10/2025 00:00:00,30/12/1899 07:09:18,1154938185,3,,,,,
556,26/10/2025 00:00:00,30/12/1899 06:30:09,1154946444,1,,,,,
557,26/10/2025 00:00:00,30/12/1899 07:01:28,1154952103,3,,,,,
558,26/10/2025 00:00:00,30/12/1899 06:43:18,1155001702,1,,,,,
559,26/10/2025 00:00:00,30/12/1899 06:49:44,1155044280,1,,,,,
560,26/10/2025 00:00:00,30/12/1899 07:30:24,1155109885,3,,,,,
561,26/10/2025 00:00:00,30/12/1899 06:55:27,1155115726,1,,,,,
562,26/10/2025 00:00:00,30/12/1899 06:47:21,1155182163,1,,,,,
563,26/10/2025 00:00:00,30/12/1899 07:18:36,1155186750,3,,,,,
564,26/10/2025 00:00:00,30/12/1899 06:58:37,1155186776,1,,,,,
565,26/10/2025 00:00:00,30/12/1899 07:01:10,1155205873,3,,,,,
566,26/10/2025 00:00:00,30/12/1899 07:12:26,1155210246,3,,,,,
567,26/10/2025 00:00:00,30/12/1899 06:48:50,1155247313,1,,,,,
568,26/10/2025 00:00:00,30/12/1899 06:42:10,1155294018,1,,,,,
569,26/10/2025 00:00:00,,1155312075,2,,,,,
570,26/10/2025 00:00:00,30/12/1899 06:58:32,1155313685,1,,,,,
571,26/10/2025 00:00:00,,1155333147,2,,,,,
572,26/10/2025 00:00:00,30/12/1899 07:02:19,1155363581,3,,,,,
573,26/10/2025 00:00:00,30/12/1899 06:53:24,1155394610,1,,,,,
574,26/10/2025 00:00:00,30/12/1899 06:39:58,1155396995,1,,,,,
575,26/10/2025 00:00:00,30/12/1899 06:47:01,1155433954,1,,,,,
576,26/10/2025 00:00:00,30/12/1899 07:21:14,1155472879,3,,,,,
577,26/10/2025 00:00:00,30/12/1899 06:47:27,1155552456,1,,,,,
578,26/10/2025 00:00:00,30/12/1899 06:52:42,1155564543,1,,,,,
579,26/10/2025 00:00:00,,1155581232,2,,,,,
580,26/10/2025 00:00:00,30/12/1899 06:38:59,1155599408,1,,,,,
581,26/10/2025 00:00:00,30/12/1899 06:50:44,1155645854,1,,,,,
582,26/10/2025 00:00:00,30/12/1899 06:35:34,1155674391,1,,,,,
583,26/10/2025 00:00:00,,1155754656,2,,,,,
584,26/10/2025 00:00:00,30/12/1899 06:53:29,1155760554,1,,,,,
585,26/10/2025 00:00:00,30/12/1899 07:24:29,1155783184,3,,,,,
586,26/10/2025 00:00:00,30/12/1899 06:56:05,1155809963,1,,,,,
587,26/10/2025 00:00:00,30/12/1899 07:04:10,1155818675,3,,,,,
588,26/10/2025 00:00:00,30/12/1899 06:56:53,1155830969,1,,,,,
589,26/10/2025 00:00:00,30/12/1899 06:36:09,1155881384,1,,,,,
590,26/10/2025 00:00:00,30/12/1899 07:57:12,1155937616,3,,,,,
591,26/10/2025 00:00:00,30/12/1899 07:10:14,1155949892,3,,,,,
592,26/10/2025 00:00:00,30/12/1899 06:33:25,1155965054,1,,,,,
593,26/10/2025 00:00:00,30/12/1899 06:52:11,1155998881,1,,,,,
594,26/10/2025 00:00:00,30/12/1899 06:40:52,1156030965,1,,,,,
595,26/10/2025 00:00:00,30/12/1899 07:03:00,1156077727,3,,,,,
596,26/10/2025 00:00:00,,1156115667,2,,,,,
597,26/10/2025 00:00:00,30/12/1899 06:59:09,1156164079,1,,,,,
598,26/10/2025 00:00:00,30/12/1899 06:44:38,1156171355,1,,,,,
599,26/10/2025 00:00:00,,1156183632,2,,,,,
600,26/10/2025 00:00:00,30/12/1899 06:35:49,1156205278,1,,,,,
601,26/10/2025 00:00:00,30/12/1899 06:30:05,1156255281,1,,,,,
602,26/10/2025 00:00:00,30/12/1899 07:08:44,1156270363,3,,,,,
603,26/10/2025 00:00:00,30/12/1899 06:50:37,1156277301,1,,,,,
604,26/10/2025 00:00:00,,1156327700,2,,,,,
605,26/10/2025 00:00:00,30/12/1899 06:48:52,1156352617,1,,,,,
606,26/10/2025 00:00:00,30/12/1899 07:00:32,1156353359,3,,,,,
607,26/10/2025 00:00:00,30/12/1899 07:19:45,1156369439,3,,,,,
608,26/10/2025 00:00:00,30/12/1899 06:24:24,1156373605,1,,,,,
609,26/10/2025 00:00:00,30/12/1899 07:17:47,1156391060,3,,,,,
610,26/10/2025 00:00:00,30/12/1899 06:43:32,1156487421,1,,,,,
611,26/10/2025 00:00:00,30/12/1899 06:37:01,1156522326,1,,,,,
612,26/10/2025 00:00:00,30/12/1899 07:06:11,1156539676,3,,,,,
613,26/10/2025 00:00:00,30/12/1899 06:55:20,1156551069,1,,,,,
614,26/10/2025 00:00:00,,1156572487,2,,,,,
615,26/10/2025 00:00:00,30/12/1899 07:11:17,1156643403,3,,,,,
616,26/10/2025 00:00:00,30/12/1899 06:40:11,1156653600,1,,,,,
617,26/10/2025 00:00:00,30/12/1899 06:49:04,1156717652,1,,,,,
618,26/10/2025 00:00:00,30/12/1899 07:05:20,1156762880,3,,,,,
619,26/10/2025 00:00:00,30/12/1899 06:47:48,1156790683,1,,,,,
620,26/10/2025 00:00:00,30/12/1899 06:49:06,1156855718,1,,,,,
621,26/10/2025 00:00:00,30/12/1899 07:11:29,1156863597,3,,,,,
622,26/10/2025 00:00:00,30/12/1899 06:46:32,1156871244,1,,,,,
623,26/10/2025 00:00:00,,1156897553,2,,,,,
624,26/10/2025 00:00:00,30/12/1899 06:41:25,1156899187,1,,,,,
625,26/10/2025 00:00:00,30/12/1899 06:45:13,1156912899,1,,,,,
626,26/10/2025 00:00:00,,1156920157,2,,,,,
627,26/10/2025 00:00:00,,1156921882,2,,,,,
628,26/10/2025 00:00:00,,1156921908,2,,,,,
629,26/10/2025 00:00:00,30/12/1899 06:42:03,1156949446,1,,,,,
630,26/10/2025 00:00:00,30/12/1899 07:04:38,1156949693,3,,,,,
631,26/10/2025 00:00:00,30/12/1899 06:41:42,1156970939,1,,,,,
632,26/10/2025 00:00:00,30/12/1899 06:52:28,1156975557,1,,,,,
633,26/10/2025 00:00:00,30/12/1899 06:25:50,1157150457,1,,,,,
634,26/10/2025 00:00:00,30/12/1899 06:48:07,1157158641,1,,,,,
635,26/10/2025 00:00:00,30/12/1899 06:28:36,1157187376,1,,,,,
636,26/10/2025 00:00:00,30/12/1899 06:58:52,1157206531,1,,,,,
637,26/10/2025 00:00:00,30/12/1899 07:02:15,1157214071,3,,,,,
638,26/10/2025 00:00:00,30/12/1899 07:18:39,1157218890,3,,,,,
639,26/10/2025 00:00:00,30/12/1899 06:37:04,1157221738,1,,,,,
640,26/10/2025 00:00:00,30/12/1899 07:05:08,1157275130,3,,,,,
641,26/10/2025 00:00:00,30/12/1899 06:46:51,1157325554,1,,,,,
642,26/10/2025 00:00:00,30/12/1899 07:11:41,1157421890,3,,,,,
643,26/10/2025 00:00:00,,1157468537,2,,,,,
644,26/10/2025 00:00:00,30/12/1899 07:10:09,1157497791,3,,,,,
645,26/10/2025 00:00:00,30/12/1899 06:46:34,1157506369,1,,,,,
646,26/10/2025 00:00:00,30/12/1899 07:03:38,1157520345,3,,,,,
647,26/10/2025 00:00:00,30/12/1899 06:59:21,1157570548,1,,,,,
648,26/10/2025 00:00:00,,1157658095,2,,,,,
649,26/10/2025 00:00:00,30/12/1899 06:56:31,1157677699,1,,,,,
650,26/10/2025 00:00:00,30/12/1899 06:26:52,1157678820,1,,,,,
651,26/10/2025 00:00:00,,1157713957,2,,,,,
652,26/10/2025 00:00:00,,1157725027,2,,,,,
653,26/10/2025 00:00:00,30/12/1899 06:35:00,1157725670,1,,,,,
654,26/10/2025 00:00:00,30/12/1899 06:54:21,1157767607,1,,,,,
655,26/10/2025 00:00:00,,1157813393,2,,,,,
656,26/10/2025 00:00:00,,1157827302,2,,,,,
657,26/10/2025 00:00:00,30/12/1899 06:44:21,1157878990,1,,,,,
658,26/10/2025 00:00:00,30/12/1899 06:28:10,1157930114,1,,,,,
659,26/10/2025 00:00:00,30/12/1899 06:43:45,1157932045,1,,,,,
660,26/10/2025 00:00:00,30/12/1899 06:56:50,1157950567,1,,,,,
662,26/10/2025 00:00:00,30/12/1899 06:51:51,1157990712,1,,,,,
663,26/10/2025 00:00:00,30/12/1899 06:43:35,1158009264,1,,,,,
664,26/10/2025 00:00:00,30/12/1899 06:39:10,1158009959,1,,,,,
665,26/10/2025 00:00:00,30/12/1899 06:52:51,1158054922,1,,,,,
666,26/10/2025 00:00:00,30/12/1899 06:30:24,1158136125,1,,,,,
667,26/10/2025 00:00:00,30/12/1899 06:29:07,1158153864,1,,,,,
668,26/10/2025 00:00:00,30/12/1899 07:03:58,1158174530,3,,,,,
669,26/10/2025 00:00:00,30/12/1899 07:18:58,1158198448,3,,,,,
670,26/10/2025 00:00:00,30/12/1899 06:42:41,1158206027,1,,,,,
671,26/10/2025 00:00:00,30/12/1899 06:29:39,1158223147,1,,,,,
672,26/10/2025 00:00:00,30/12/1899 06:59:31,1158262848,1,,,,,
673,26/10/2025 00:00:00,30/12/1899 06:53:14,1158312981,1,,,,,
675,26/10/2025 00:00:00,30/12/1899 06:39:47,1158323137,1,,,,,
676,26/10/2025 00:00:00,,1158327914,2,,,,,
677,26/10/2025 00:00:00,30/12/1899 07:14:03,1158336469,3,,,,,
678,26/10/2025 00:00:00,30/12/1899 07:02:24,1158382653,3,,,,,
679,26/10/2025 00:00:00,30/12/1899 06:55:24,1158495521,1,,,,,
680,26/10/2025 00:00:00,,1158536738,2,,,,,
681,26/10/2025 00:00:00,30/12/1899 06:40:34,1158574267,1,,,,,
682,26/10/2025 00:00:00,30/12/1899 07:08:56,1158646370,3,,,,,
683,26/10/2025 00:00:00,,1158659696,2,,,,,
684,26/10/2025 00:00:00,30/12/1899 06:44:12,1158705911,1,,,,,
685,26/10/2025 00:00:00,30/12/1899 06:56:15,1158732477,1,,,,,
686,26/10/2025 00:00:00,30/12/1899 06:57:18,1158821031,1,,,,,
687,26/10/2025 00:00:00,,1158834471,2,,,,,
688,26/10/2025 00:00:00,30/12/1899 07:05:03,1158841526,3,,,,,
689,26/10/2025 00:00:00,30/12/1899 06:35:14,1158883759,1,,,,,
690,26/10/2025 00:00:00,,1158911436,2,,,,,
691,26/10/2025 00:00:00,,1158913259,2,,,,,
692,26/10/2025 00:00:00,30/12/1899 06:23:24,1158916989,1,,,,,
693,26/10/2025 00:00:00,,1159027950,2,,,,,
694,26/10/2025 00:00:00,,1159043544,2,,,,,
695,26/10/2025 00:00:00,,1159061942,2,,,,,
696,26/10/2025 00:00:00,30/12/1899 06:16:49,1159085933,1,,,,,
697,26/10/2025 00:00:00,30/12/1899 06:55:00,1159096344,1,,,,,
698,26/10/2025 00:00:00,30/12/1899 06:41:29,1159108420,1,,,,,
699,26/10/2025 00:00:00,30/12/1899 06:59:18,1159108677,1,,,,,
700,26/10/2025 00:00:00,,1159129525,2,,,,,
701,26/10/2025 00:00:00,30/12/1899 07:39:13,1159208121,3,,,,,
702,26/10/2025 00:00:00,30/12/1899 06:45:18,1159282050,1,,,,,
703,26/10/2025 00:00:00,30/12/1899 06:31:17,1159285442,1,,,,,
704,26/10/2025 00:00:00,30/12/1899 06:45:01,1159299492,1,,,,,
705,26/10/2025 00:00:00,30/12/1899 06:41:33,1159318326,1,,,,,
706,26/10/2025 00:00:00,30/12/1899 06:53:18,1159345246,1,,,,,
707,26/10/2025 00:00:00,30/12/1899 07:06:07,1159392503,3,,,,,
708,26/10/2025 00:00:00,,1159397643,2,,,,,
709,26/10/2025 00:00:00,30/12/1899 06:44:00,1159401817,1,,,,,
710,26/10/2025 00:00:00,30/12/1899 06:19:54,1159419900,1,,,,,
711,26/10/2025 00:00:00,,1159441870,2,,,,,
712,26/10/2025 00:00:00,30/12/1899 06:49:40,1159467016,1,,,,,
713,26/10/2025 00:00:00,30/12/1899 06:54:20,1159467917,1,,,,,
714,26/10/2025 00:00:00,30/12/1899 07:12:24,1159492444,3,,,,,
715,26/10/2025 00:00:00,,1159528593,2,,,,,
716,26/10/2025 00:00:00,30/12/1899 06:53:31,1159625274,1,,,,,
717,26/10/2025 00:00:00,30/12/1899 06:34:29,1159634581,1,,,,,
718,26/10/2025 00:00:00,30/12/1899 07:04:46,1159731155,3,,,,,
719,26/10/2025 00:00:00,30/12/1899 06:51:56,1159779337,1,,,,,
720,26/10/2025 00:00:00,,1159799483,2,,,,,
721,26/10/2025 00:00:00,30/12/1899 07:05:00,1159844065,3,,,,,
722,26/10/2025 00:00:00,30/12/1899 07:07:48,1159845294,3,,,,,
723,26/10/2025 00:00:00,30/12/1899 06:40:49,1159847522,1,,,,,
724,26/10/2025 00:00:00,,1159859394,2,,,,,
725,26/10/2025 00:00:00,30/12/1899 06:51:09,1159927852,1,,,,,
726,26/10/2025 00:00:00,30/12/1899 07:09:54,1159962586,3,,,,,
727,26/10/2025 00:00:00,30/12/1899 06:33:24,1159968500,1,,,,,
728,26/10/2025 00:00:00,30/12/1899 06:43:39,1160003289,1,,,,,
729,26/10/2025 00:00:00,,1160048383,2,,,,,
730,26/10/2025 00:00:00,30/12/1899 07:53:06,1160050124,3,,,,,
731,26/10/2025 00:00:00,30/12/1899 06:37:28,1160055016,1,,,,,
732,26/10/2025 00:00:00,30/12/1899 07:03:50,1160109078,3,,,,,
733,26/10/2025 00:00:00,30/12/1899 06:45:05,1160228845,1,,,,,
734,26/10/2025 00:00:00,30/12/1899 06:45:08,1160281984,1,,,,,
735,26/10/2025 00:00:00,,1160312458,2,,,,,
736,26/10/2025 00:00:00,30/12/1899 06:38:40,1160348783,1,,,,,
737,26/10/2025 00:00:00,30/12/1899 07:04:50,1160382063,3,,,,,
738,26/10/2025 00:00:00,30/12/1899 07:00:11,1160420590,3,,,,,
739,26/10/2025 00:00:00,30/12/1899 06:24:40,1160488886,1,,,,,
740,26/10/2025 00:00:00,30/12/1899 07:28:35,1160548416,3,,,,,
741,26/10/2025 00:00:00,30/12/1899 06:50:34,1160550263,1,,,,,
742,26/10/2025 00:00:00,,1160570485,2,,,,,
743,26/10/2025 00:00:00,30/12/1899 06:54:40,1160649271,1,,,,,
744,26/10/2025 00:00:00,,1160667653,2,,,,,
745,26/10/2025 00:00:00,30/12/1899 07:04:23,1160667703,3,,,,,
746,26/10/2025 00:00:00,30/12/1899 07:20:57,1160692404,3,,,,,
747,26/10/2025 00:00:00,30/12/1899 07:04:42,1160723621,3,,,,,
748,26/10/2025 00:00:00,30/12/1899 06:40:40,1160758635,1,,,,,
749,26/10/2025 00:00:00,30/12/1899 06:55:16,1160778021,1,,,,,
750,26/10/2025 00:00:00,30/12/1899 07:05:31,1160782288,3,,,,,
751,26/10/2025 00:00:00,30/12/1899 06:53:05,1160784805,1,,,,,
752,26/10/2025 00:00:00,30/12/1899 07:05:53,1160817886,3,,,,,
753,26/10/2025 00:00:00,30/12/1899 07:06:02,1160824882,3,,,,,
754,26/10/2025 00:00:00,30/12/1899 06:50:31,1160883540,1,,,,,
755,26/10/2025 00:00:00,30/12/1899 06:47:23,1160895387,1,,,,,
756,26/10/2025 00:00:00,30/12/1899 07:08:19,1160924245,3,,,,,
757,26/10/2025 00:00:00,,1160942684,2,,,,,
758,26/10/2025 00:00:00,30/12/1899 06:43:23,1160957138,1,,,,,
759,26/10/2025 00:00:00,30/12/1899 07:01:20,1160959076,3,,,,,
760,26/10/2025 00:00:00,30/12/1899 07:14:46,1160967681,3,,,,,
761,26/10/2025 00:00:00,30/12/1899 06:47:45,1161027865,1,,,,,
762,26/10/2025 00:00:00,,1161053440,2,,,,,
763,26/10/2025 00:00:00,30/12/1899 06:42:39,1161077951,1,,,,,
764,26/10/2025 00:00:00,30/12/1899 06:57:02,1161141211,1,,,,,
765,26/10/2025 00:00:00,30/12/1899 06:42:56,1161156078,1,,,,,
766,26/10/2025 00:00:00,30/12/1899 06:39:32,1161186265,1,,,,,
767,26/10/2025 00:00:00,30/12/1899 06:34:56,1161217284,1,,,,,
768,26/10/2025 00:00:00,30/12/1899 07:03:29,1161271083,3,,,,,
769,26/10/2025 00:00:00,30/12/1899 07:01:32,1161310105,3,,,,,
770,26/10/2025 00:00:00,30/12/1899 06:40:09,1161321391,1,,,,,
771,26/10/2025 00:00:00,30/12/1899 06:38:54,1161371495,1,,,,,
772,26/10/2025 00:00:00,,1161374408,2,,,,,
773,26/10/2025 00:00:00,30/12/1899 06:49:18,1161378847,1,,,,,
774,26/10/2025 00:00:00,30/12/1899 06:56:24,1161404189,1,,,,,
775,26/10/2025 00:00:00,30/12/1899 07:03:22,1161452485,3,,,,,
776,26/10/2025 00:00:00,30/12/1899 07:12:51,1161534555,3,,,,,
777,26/10/2025 00:00:00,30/12/1899 07:02:40,1161536394,3,,,,,
778,26/10/2025 00:00:00,30/12/1899 07:19:49,1161557069,3,,,,,
779,26/10/2025 00:00:00,30/12/1899 06:20:05,1161560436,1,,,,,
780,26/10/2025 00:00:00,30/12/1899 07:01:52,1161597776,3,,,,,
781,26/10/2025 00:00:00,30/12/1899 06:51:26,1161632987,1,,,,,
782,26/10/2025 00:00:00,30/12/1899 06:34:45,1161681182,1,,,,,
783,26/10/2025 00:00:00,30/12/1899 06:57:22,1161728488,1,,,,,
784,26/10/2025 00:00:00,30/12/1899 06:53:10,1161753577,1,,,,,
785,26/10/2025 00:00:00,30/12/1899 06:39:54,1161754815,1,,,,,
786,26/10/2025 00:00:00,30/12/1899 07:02:56,1161804552,3,,,,,
787,26/10/2025 00:00:00,30/12/1899 06:56:58,1161809767,1,,,,,
788,26/10/2025 00:00:00,30/12/1899 06:52:54,1161813215,1,,,,,
789,26/10/2025 00:00:00,,1161815350,2,,,,,
791,26/10/2025 00:00:00,30/12/1899 06:38:10,1161838329,1,,,,,
792,26/10/2025 00:00:00,,1161863863,2,,,,,
793,26/10/2025 00:00:00,30/12/1899 07:12:41,1161918113,3,,,,,
794,26/10/2025 00:00:00,30/12/1899 06:36:58,1161945124,1,,,,,
795,26/10/2025 00:00:00,,1161950298,2,,,,,
796,26/10/2025 00:00:00,30/12/1899 06:43:42,1161957434,1,,,,,
797,26/10/2025 00:00:00,30/12/1899 06:46:21,1162011876,1,,,,,
798,26/10/2025 00:00:00,30/12/1899 07:13:23,1162092579,3,,,,,
799,26/10/2025 00:00:00,30/12/1899 06:59:47,1162100612,1,,,,,
800,26/10/2025 00:00:00,30/12/1899 06:39:35,1162117780,1,,,,,
801,26/10/2025 00:00:00,30/12/1899 06:59:56,1162170946,1,,,,,
802,26/10/2025 00:00:00,30/12/1899 06:16:23,1162192064,1,,,,,
803,26/10/2025 00:00:00,30/12/1899 06:56:23,1162203952,1,,,,,
804,26/10/2025 00:00:00,30/12/1899 07:01:56,1162217242,3,,,,,
805,26/10/2025 00:00:00,30/12/1899 06:48:05,1162230765,1,,,,,
806,26/10/2025 00:00:00,30/12/1899 07:39:19,1162254278,3,,,,,
807,26/10/2025 00:00:00,30/12/1899 06:48:27,1162279986,1,,,,,
808,26/10/2025 00:00:00,30/12/1899 06:59:59,1162320673,1,,,,,
809,26/10/2025 00:00:00,30/12/1899 06:53:53,1162326910,1,,,,,
810,26/10/2025 00:00:00,30/12/1899 06:56:09,1162328825,1,,,,,
811,26/10/2025 00:00:00,30/12/1899 07:06:25,1162333510,3,,,,,
812,26/10/2025 00:00:00,30/12/1899 06:50:07,1162354540,1,,,,,
813,26/10/2025 00:00:00,30/12/1899 06:55:36,1162391096,1,,,,,
814,26/10/2025 00:00:00,30/12/1899 06:46:26,1162414443,1,,,,,
815,26/10/2025 00:00:00,30/12/1899 06:34:22,1162443558,1,,,,,
816,26/10/2025 00:00:00,30/12/1899 06:54:09,1162446767,1,,,,,
817,26/10/2025 00:00:00,30/12/1899 06:44:42,1162446858,1,,,,,
818,26/10/2025 00:00:00,30/12/1899 07:04:45,1162455800,3,,,,,
819,26/10/2025 00:00:00,30/12/1899 06:24:05,1162484982,1,,,,,
820,26/10/2025 00:00:00,,1162516106,2,,,,,
821,26/10/2025 00:00:00,30/12/1899 06:37:07,1162524613,1,,,,,
822,26/10/2025 00:00:00,30/12/1899 07:03:46,1162526477,3,,,,,
823,26/10/2025 00:00:00,30/12/1899 07:05:51,1162538027,3,,,,,
824,26/10/2025 00:00:00,30/12/1899 07:14:10,1162565111,3,,,,,
825,26/10/2025 00:00:00,30/12/1899 07:02:48,1162571655,3,,,,,
826,26/10/2025 00:00:00,,1162600850,2,,,,,
827,26/10/2025 00:00:00,30/12/1899 06:53:21,1162617987,1,,,,,
828,26/10/2025 00:00:00,30/12/1899 06:44:35,1162706368,1,,,,,
829,26/10/2025 00:00:00,30/12/1899 06:35:17,1162706608,1,,,,,
830,26/10/2025 00:00:00,,1162716052,2,,,,,
831,26/10/2025 00:00:00,30/12/1899 06:49:54,1162720799,1,,,,,
832,26/10/2025 00:00:00,30/12/1899 06:56:28,1162754848,1,,,,,
833,26/10/2025 00:00:00,30/12/1899 06:24:00,1162765059,1,,,,,
834,26/10/2025 00:00:00,30/12/1899 06:56:12,1162772857,1,,,,,
835,26/10/2025 00:00:00,30/12/1899 07:07:41,1162798746,3,,,,,
836,26/10/2025 00:00:00,30/12/1899 07:13:34,1162799033,3,,,,,
837,26/10/2025 00:00:00,30/12/1899 06:16:28,1162822421,1,,,,,
838,26/10/2025 00:00:00,30/12/1899 06:49:27,1162825796,1,,,,,
839,26/10/2025 00:00:00,30/12/1899 06:21:34,1162841843,1,,,,,
840,26/10/2025 00:00:00,30/12/1899 06:58:26,1162842411,1,,,,,
841,26/10/2025 00:00:00,30/12/1899 06:46:06,1162863573,1,,,,,
842,26/10/2025 00:00:00,30/12/1899 06:52:04,1162875783,1,,,,,
843,26/10/2025 00:00:00,30/12/1899 06:53:55,1162889644,1,,,,,
844,26/10/2025 00:00:00,30/12/1899 06:36:55,1162916983,1,,,,,
845,26/10/2025 00:00:00,,1162955536,2,,,,,
846,26/10/2025 00:00:00,30/12/1899 06:24:42,1162980237,1,,,,,
847,26/10/2025 00:00:00,30/12/1899 06:48:48,1162990046,1,,,,,
848,26/10/2025 00:00:00,30/12/1899 06:48:42,1162990079,1,,,,,
849,26/10/2025 00:00:00,30/12/1899 06:48:22,1163022633,1,,,,,
850,26/10/2025 00:00:00,30/12/1899 06:44:25,1163025578,1,,,,,
851,26/10/2025 00:00:00,30/12/1899 06:51:09,1163026634,1,,,,,
852,26/10/2025 00:00:00,30/12/1899 07:52:43,1163053182,3,,,,,
853,26/10/2025 00:00:00,,1163054222,2,,,,,
854,26/10/2025 00:00:00,30/12/1899 06:38:35,1163056672,1,,,,,
855,26/10/2025 00:00:00,30/12/1899 07:03:13,1163106097,3,,,,,
856,26/10/2025 00:00:00,,1163116799,2,,,,,
857,26/10/2025 00:00:00,30/12/1899 06:55:19,1163146341,1,,,,,
858,26/10/2025 00:00:00,30/12/1899 07:21:41,1163152760,3,,,,,
860,26/10/2025 00:00:00,30/12/1899 06:55:41,1163159344,1,,,,,
861,26/10/2025 00:00:00,30/12/1899 07:03:34,1163204504,3,,,,,
862,26/10/2025 00:00:00,30/12/1899 06:38:52,1163208505,1,,,,,
863,26/10/2025 00:00:00,,1163285552,2,,,,,
864,26/10/2025 00:00:00,30/12/1899 06:40:44,1163294430,1,,,,,
865,26/10/2025 00:00:00,30/12/1899 06:37:45,1163332271,1,,,,,
866,26/10/2025 00:00:00,30/12/1899 06:48:08,1163440389,1,,,,,
867,26/10/2025 00:00:00,30/12/1899 06:46:24,1163465154,1,,,,,
868,26/10/2025 00:00:00,30/12/1899 06:27:02,1163509589,1,,,,,
